Fecha,Hora,Megabytes Normal,Megabytes Picos,Megabytes MySQL
2023-09-23,12:18:29,0.78,0.93,78.796875
2023-09-23,12:18:30,0.78,0.93,78.796875
2023-09-23,12:20:06,0.78,0.93,78.796875
2023-09-23,12:20:06,0.78,0.93,78.796875
2023-09-23,12:21:08,0.78,0.93,78.796875
2023-09-23,12:21:35,0.78,0.93,78.796875
2023-09-23,12:21:36,0.78,0.93,78.796875
2023-09-23,13:06:14,0.82,0.95,78.9375
2023-09-23,13:12:34,0.82,0.95,78.9375
2023-09-23,13:12:35,0.81,0.94,78.9375
2023-09-23,13:15:00,0.82,0.95,78.9375
2023-09-23,13:15:00,0.82,0.95,78.9375
2023-09-23,13:23:22,0.79,0.93,78.9375
2023-09-23,13:23:23,0.79,0.93,78.9375
2023-09-23,13:23:42,0.79,0.93,78.9375
2023-09-23,13:23:42,0.79,0.93,78.9375
2023-09-23,13:38:35,0.79,0.93,78.9375
2023-09-23,13:38:35,0.78,0.92,78.9375
2023-09-23,15:51:00,0.79,0.93,29.625
2023-09-23,15:51:02,0.78,0.92,29.625
2023-09-23,16:26:38,0.78,0.93,29.625
2023-09-23,16:26:38,0.78,0.93,29.625
2023-09-23,16:27:32,0.78,0.93,29.625
2023-09-23,16:27:33,0.78,0.93,29.625
2023-09-23,16:28:26,0.78,0.93,29.625
2023-09-23,16:28:26,0.78,0.93,29.625
2023-09-23,16:28:49,0.78,0.93,29.625
2023-09-23,16:28:49,0.78,0.93,29.625
2023-09-23,16:29:47,0.78,0.93,29.625
2023-09-23,16:29:47,0.78,0.93,29.625
2023-09-23,16:30:09,0.78,0.93,29.625
2023-09-23,16:30:10,0.78,0.93,29.625
2023-09-23,16:31:50,0.78,0.93,29.625
2023-09-23,16:31:50,0.78,0.92,29.625
2023-09-23,16:32:24,0.78,0.93,29.625
2023-09-23,16:32:24,0.78,0.93,29.625
2023-09-23,16:33:26,0.78,0.93,29.625
2023-09-23,16:33:26,0.78,0.93,29.625
2023-09-23,16:34:20,0.78,0.93,29.625
2023-09-23,16:34:20,0.78,0.93,29.625
2023-09-23,16:36:39,0.78,0.93,29.625
2023-09-23,16:36:39,0.78,0.93,29.625
2023-09-24,16:58:10,0.78,0.92,285.671875
2023-09-24,19:55:54,0.78,0.92,714.4375
2023-09-24,23:17:16,0.78,0.92,715.59375
2023-09-24,23:17:17,0.78,0.92,715.59375
2023-09-24,23:21:04,0.78,0.92,715.59375
2023-09-24,23:21:07,0.77,0.92,715.59375
2023-09-24,23:40:10,0.78,0.92,715.59375
2023-09-24,23:40:11,0.77,0.92,715.59375
2023-09-24,23:40:13,0.78,0.93,715.59375
2023-09-24,23:41:42,0.78,0.93,715.59375
2023-09-24,23:41:43,0.78,0.92,715.59375
2023-09-24,23:46:46,0.78,0.92,715.59375
2023-09-24,23:46:47,0.77,0.92,715.59375
2023-09-24,23:49:03,0.78,0.93,715.59375
2023-09-24,23:49:31,0.78,0.93,715.59375
2023-09-24,23:49:32,0.78,0.93,715.59375
2023-09-24,23:50:44,0.78,0.93,715.59375
2023-09-24,23:50:45,0.78,0.92,715.59375
2023-09-24,23:52:22,0.78,0.92,715.59375
2023-09-24,23:52:23,0.77,0.92,715.59375
2023-09-24,23:55:02,0.78,0.93,715.59375
2023-09-24,23:55:03,0.78,0.93,715.59375
2023-09-24,23:55:35,0.78,0.93,715.59375
2023-09-24,23:55:36,0.78,0.93,715.59375
2023-09-24,23:57:55,0.78,0.93,715.59375
2023-09-24,23:57:57,0.78,0.93,715.59375
2023-09-24,23:59:11,0.78,0.93,715.59375
2023-09-24,23:59:13,0.78,0.92,715.59375
2023-09-25,00:03:20,0.78,0.92,715.59375
2023-09-25,00:04:28,0.78,0.93,715.59375
2023-09-25,00:04:28,0.78,0.92,715.59375
2023-09-25,00:04:43,0.78,0.93,715.59375
2023-09-25,00:04:44,0.78,0.92,715.59375
2023-09-25,00:05:45,0.78,0.93,715.59375
2023-09-25,00:05:46,0.78,0.92,715.59375
2023-09-25,00:06:49,0.78,0.93,715.59375
2023-09-25,00:06:50,0.78,0.92,715.59375
2023-09-25,00:07:46,0.78,0.93,715.59375
2023-09-25,00:07:46,0.78,0.92,715.59375
2023-09-25,00:08:11,0.78,0.93,715.59375
2023-09-25,00:08:11,0.78,0.92,715.59375
2023-09-25,00:42:15,0.78,0.93,715.59375
2023-09-25,00:42:16,0.78,0.93,715.59375
2023-09-25,01:38:14,0.78,0.92,715.59375
2023-09-25,01:38:14,0.78,0.92,715.59375
2023-09-25,01:41:00,0.78,0.93,715.59375
2023-09-25,01:41:00,0.78,0.92,715.59375
2023-09-25,01:41:15,0.78,0.93,715.59375
2023-09-25,01:41:15,0.78,0.92,715.59375
2023-09-25,01:44:00,0.78,0.93,715.59375
2023-09-25,01:44:01,0.78,0.92,715.59375
2023-09-25,01:44:53,0.78,0.93,715.59375
2023-09-25,01:44:54,0.78,0.92,715.59375
2023-09-25,01:49:29,0.78,0.93,715.59375
2023-09-25,01:49:30,0.78,0.92,715.59375
2023-09-25,01:50:24,0.78,0.93,715.59375
2023-09-25,01:50:24,0.78,0.93,715.59375
2023-09-25,02:12:13,0.78,0.93,715.59375
2023-09-25,02:12:14,0.78,0.93,715.59375
2023-09-25,02:14:24,0.78,0.93,715.59375
2023-09-25,02:14:25,0.78,0.93,715.59375
2023-09-25,02:16:58,0.78,0.93,715.59375
2023-09-25,02:16:59,0.78,0.93,715.59375
2023-09-25,02:18:51,0.78,0.93,715.59375
2023-09-25,02:18:52,0.78,0.93,715.59375
2023-09-25,02:20:53,0.78,0.93,715.59375
2023-09-25,02:20:53,0.78,0.93,715.59375
2023-09-25,02:21:40,0.78,0.93,715.59375
2023-09-25,02:22:58,0.78,0.93,715.59375
2023-09-25,02:22:59,0.78,0.93,715.59375
2023-09-25,08:03:56,0.78,0.92,188.265625
2023-09-25,08:03:57,0.78,0.93,188.265625
2023-09-25,09:09:05,0.78,0.93,188.390625
2023-09-25,09:09:06,0.78,0.93,188.390625
2023-09-25,09:09:20,0.78,0.93,188.390625
2023-09-25,09:09:20,0.78,0.93,188.390625
2023-09-25,10:07:04,0.78,0.93,207.140625
2023-09-25,10:07:05,0.78,0.93,207.140625
2023-09-25,10:13:04,0.78,0.93,208.6875
2023-09-25,10:13:04,0.78,0.93,208.6875
2023-09-25,10:15:52,0.78,0.93,208.6875
2023-09-25,10:15:53,0.78,0.93,208.6875
2023-09-25,12:20:42,0.78,0.92,12.390625
2023-09-25,12:20:44,0.78,0.93,12.390625
2023-09-25,12:20:50,0.79,1,12.515625
2023-09-25,12:21:04,14.54,14.72,48.015625
2023-09-25,12:21:12,0.79,1,48.015625
2023-09-25,12:21:20,1.19,2.25,123.1875
2023-09-25,12:22:04,0.79,1.01,133.015625
2023-09-25,12:22:14,14.55,14.73,133.015625
2023-09-25,14:30:36,14.55,14.73,53.296875
2023-09-25,14:30:51,0.79,1.01,53.296875
2023-09-25,14:31:56,1.2,2.26,121.78125
2023-09-25,15:11:04,0.79,1.01,140.609375
2023-09-25,15:11:20,1.2,2.26,140.609375
2023-09-25,15:32:41,0.79,1.01,143.0625
2023-09-25,15:32:48,1.2,2.26,143.0625
2023-09-25,16:28:37,0.8,0.93,143.28125
2023-09-25,16:28:38,0.8,0.93,143.28125
2023-09-25,16:31:47,0.8,0.93,143.28125
2023-09-25,16:31:49,0.8,0.93,143.28125
2023-09-25,20:12:24,0.79,0.93,150.609375
2023-09-25,20:12:24,0.79,0.93,150.609375
2023-09-25,21:50:01,0.79,0.93,46.65625
2023-09-25,21:50:03,0.79,0.93,46.65625
2023-09-25,21:50:03,0.79,0.93,46.65625
2023-09-25,21:50:04,0.79,0.93,46.65625
2023-09-25,22:13:16,0.79,0.93,46.71875
2023-09-25,22:13:17,0.79,0.93,46.71875
2023-09-25,22:28:23,0.79,0.93,46.71875
2023-09-25,22:28:23,0.79,0.92,46.71875
2023-09-25,22:29:39,0.8,0.93,46.71875
2023-09-25,22:29:40,0.8,0.93,46.71875
2023-09-25,22:31:28,0.8,0.93,46.71875
2023-09-25,22:31:29,0.8,0.93,46.71875
2023-09-25,22:31:58,0.8,0.93,46.71875
2023-09-25,22:31:58,0.8,0.93,46.71875
2023-09-25,22:32:25,0.8,0.93,46.71875
2023-09-25,22:32:27,0.8,0.93,46.71875
2023-09-25,22:34:41,0.8,0.93,46.71875
2023-09-25,22:34:41,0.8,0.93,46.71875
2023-09-25,22:36:24,0.8,0.93,65.25
2023-09-25,22:36:26,0.8,0.93,65.25
2023-09-25,22:36:34,0.8,0.93,65.25
2023-09-25,22:36:34,0.8,0.93,65.25
2023-09-25,22:37:37,0.8,0.93,65.296875
2023-09-25,22:37:38,0.8,0.93,65.296875
2023-09-25,22:38:32,0.79,0.93,65.390625
2023-09-25,22:38:33,0.79,0.93,65.390625
2023-09-25,22:39:39,0.79,0.93,65.390625
2023-09-25,22:39:40,0.79,0.93,65.390625
2023-09-25,22:52:01,0.79,0.93,65.390625
2023-09-25,22:52:02,0.79,0.93,65.390625
2023-09-25,23:14:35,0.79,0.93,72.984375
2023-09-25,23:14:36,0.79,0.93,72.984375
2023-09-25,23:17:37,0.79,0.93,72.984375
2023-09-25,23:17:38,0.79,0.93,72.984375
2023-09-25,23:18:19,0.79,0.93,72.984375
2023-09-25,23:18:19,0.79,0.93,72.984375
2023-09-25,23:19:41,0.79,0.93,72.984375
2023-09-25,23:19:42,0.78,0.93,72.984375
2023-09-25,23:39:19,0.78,0.93,72.984375
2023-09-25,23:41:00,0.78,0.93,72.984375
2023-09-25,23:41:01,0.78,0.93,72.984375
2023-09-25,23:41:32,0.78,0.93,72.984375
2023-09-25,23:41:34,0.78,0.93,72.984375
2023-09-25,23:50:10,0.78,0.93,72.984375
2023-09-25,23:50:11,0.78,0.92,72.984375
2023-09-25,23:51:04,0.78,0.93,72.984375
2023-09-25,23:56:21,0.78,0.93,72.984375
2023-09-25,23:56:22,0.78,0.92,72.984375
2023-09-25,23:56:56,0.78,0.93,72.984375
2023-09-25,23:56:58,0.78,0.93,72.984375
2023-09-25,23:58:36,0.78,0.93,72.984375
2023-09-25,23:58:36,0.78,0.93,72.984375
2023-09-26,00:17:42,0.78,0.93,74.625
2023-09-26,00:17:43,0.78,0.92,74.625
2023-09-26,00:18:09,0.78,0.93,74.625
2023-09-26,00:18:09,0.78,0.93,74.625
2023-09-26,00:18:57,0.78,0.93,74.625
2023-09-26,00:18:57,0.78,0.93,74.625
2023-09-26,00:21:01,0.78,0.93,74.625
2023-09-26,00:21:02,0.78,0.93,74.625
2023-09-26,00:23:52,0.78,0.93,74.640625
2023-09-26,00:23:53,0.78,0.93,74.640625
2023-09-26,00:26:29,1.19,2.25,136.3125
2023-09-26,00:26:42,0.82,0.96,145.78125
2023-09-26,08:58:12,0.82,0.96,123.046875
2023-09-26,09:15:15,0.82,0.96,123.046875
2023-09-26,09:15:45,0.82,0.96,123.046875
2023-09-26,09:15:54,0.82,0.96,123.046875
2023-09-26,09:17:01,0.82,0.96,123.046875
2023-09-26,09:21:31,0.82,0.96,123.046875
2023-09-26,09:22:23,0.82,0.96,125.03125
2023-09-26,09:22:41,0.82,0.96,125.03125
2023-09-26,09:40:23,0.87,1.02,125.046875
2023-09-26,09:40:35,1.2,2.26,125.046875
2023-09-26,09:52:07,0.82,0.97,125.046875
2023-09-26,09:53:22,1.2,2.26,301.390625
2023-09-26,10:08:34,0.81,0.95,301.390625
2023-09-26,10:08:53,0.81,0.96,301.390625
2023-09-26,10:11:15,0.76,0.91,303.109375
2023-09-26,10:11:24,1.2,2.26,303.109375
2023-09-26,10:19:28,0.82,0.97,303.109375
2023-09-26,10:19:36,1.2,2.26,303.109375
2023-09-26,10:23:35,0.81,0.96,303.15625
2023-09-26,10:27:12,0.81,0.96,303.15625
2023-09-26,10:27:38,0.81,0.96,303.15625
2023-09-26,10:33:40,0.81,0.96,303.15625
2023-09-26,10:33:47,1.2,2.26,303.15625
2023-09-26,10:44:14,0.8,0.96,303.15625
2023-09-26,10:45:28,1.2,2.26,303.546875
2023-09-26,10:49:00,0.79,1.01,303.546875
2023-09-26,10:49:09,1.2,2.26,303.546875
2023-09-26,10:49:23,1.2,2.26,303.546875
2023-09-26,10:49:50,1.2,2.26,303.546875
2023-09-26,11:01:50,0.84,0.98,303.5625
2023-09-26,11:29:41,0.79,1.01,303.5625
2023-09-26,11:29:47,1.2,2.26,303.5625
2023-09-26,11:31:17,7.77,10.14,306.0625
2023-09-26,11:38:26,7.77,10.14,306.0625
2023-09-26,11:38:38,1.2,2.26,306.0625
2023-09-26,11:40:43,0.79,1.01,306.0625
2023-09-26,20:28:06,0.8,1.01,16.8125
2023-09-26,20:28:50,0.8,1.01,16.984375
2023-09-26,20:29:00,1.2,2.27,92.765625
2023-09-26,20:29:34,1.2,2.27,102.921875
2023-09-26,20:29:52,7.78,10.14,102.921875
2023-09-26,20:36:28,0.82,0.97,102.921875
2023-09-26,20:36:38,7.78,10.14,102.921875
2023-09-26,20:36:59,7.78,10.14,102.921875
2023-09-26,20:37:09,1.2,2.27,102.921875
2023-09-26,20:39:26,1.2,2.27,111.21875
2023-09-26,20:39:53,1.2,2.27,111.21875
2023-09-26,20:40:09,1.2,2.27,111.21875
2023-09-26,20:40:29,1.2,2.27,111.8125
2023-09-26,20:40:50,1.2,2.27,111.8125
2023-09-26,20:41:33,0.84,0.99,111.890625
2023-09-26,20:42:16,0.84,0.99,111.890625
2023-09-26,20:44:55,0.84,0.99,111.890625
2023-09-26,20:45:45,0.84,0.98,111.890625
2023-09-26,21:11:35,0.82,0.98,302.609375
2023-09-26,21:12:38,1.2,2.27,303.609375
2023-09-26,21:43:01,1.2,2.27,303.609375
2023-09-26,21:43:26,1.2,2.27,303.6875
2023-09-26,21:43:51,1.2,2.27,303.703125
2023-09-26,21:44:20,0.8,1.01,303.703125
2023-09-26,21:47:18,0.79,1.01,303.703125
2023-09-26,21:51:07,0.79,1.01,303.71875
2023-09-26,21:51:21,0.79,1.01,303.859375
2023-09-26,21:51:37,0.79,1.01,305.609375
2023-09-26,21:51:46,14.64,14.81,337.65625
2023-09-26,22:06:01,14.64,14.82,337.65625
2023-09-26,22:07:25,14.64,14.82,337.65625
2023-09-26,22:11:42,14.64,14.82,337.65625
2023-09-26,22:11:59,14.64,14.82,337.65625
2023-09-26,22:12:45,14.64,14.82,337.65625
2023-09-26,22:13:30,14.64,14.81,337.65625
2023-09-26,22:17:21,14.64,14.81,337.65625
2023-09-26,22:18:28,14.64,14.81,337.65625
2023-09-26,22:19:35,14.64,14.81,337.65625
2023-09-26,22:21:36,14.64,14.81,337.65625
2023-09-26,22:22:13,14.64,14.81,337.65625
2023-09-26,22:24:01,14.64,14.81,337.65625
2023-09-26,22:31:26,14.64,14.81,337.65625
2023-09-26,22:31:44,14.64,14.81,337.65625
2023-09-26,22:32:55,11.35,13.3,337.75
2023-09-26,22:54:17,14.64,14.82,337.921875
2023-09-26,22:54:49,11.35,13.3,337.921875
2023-09-26,22:57:25,0.8,1.01,337.921875
2023-09-26,22:57:42,8.06,9.03,343.34375
2023-09-26,23:08:07,8.06,9.03,343.34375
2023-09-26,23:08:42,8.06,9.03,343.34375
2023-09-26,23:17:29,0.79,1.01,343.34375
2023-09-27,00:40:29,0.76,0.91,344.625
2023-09-27,00:41:15,0.76,0.91,344.625
2023-09-27,00:41:22,0.8,1.01,344.625
2023-09-27,00:48:07,0.75,0.88,344.625
2023-09-27,00:48:25,0.79,1.01,344.625
2023-09-27,00:55:05,0.76,0.9,344.625
2023-09-27,00:56:43,0.75,0.89,344.625
2023-09-27,01:33:17,0.75,0.89,344.625
2023-09-27,02:38:35,0.76,0.91,344.625
2023-09-27,01:38:42,0.8,1.01,344.625
2023-09-27,01:40:42,0.75,0.89,344.625
2023-09-27,02:41:09,0.76,0.91,344.625
2023-09-27,02:48:41,0.76,0.91,344.625
2023-09-27,01:48:48,0.8,1.01,344.625
2023-09-27,01:48:58,14.55,14.73,377.015625
2023-09-27,01:49:15,11.15,13.3,377.125
2023-09-27,01:53:38,11.15,13.3,377.125
2023-09-27,01:53:46,0.8,1.01,377.125
2023-09-27,01:53:53,1.2,2.27,377.125
2023-09-27,01:54:12,0.8,1.01,377.125
2023-09-27,01:55:12,0.75,0.89,377.125
2023-09-27,01:56:32,0.75,0.89,377.125
2023-09-27,02:16:48,0.76,0.91,377.125
2023-09-27,02:17:57,0.76,0.91,377.125
2023-09-27,02:19:02,0.76,0.91,377.125
2023-09-27,02:19:31,0.76,0.91,377.125
2023-09-27,02:20:04,0.76,0.91,377.125
2023-09-27,02:20:20,0.76,0.91,377.125
2023-09-27,02:20:40,0.76,0.91,377.125
2023-09-27,02:21:11,0.76,0.91,377.125
2023-09-27,02:21:21,0.76,0.91,377.125
2023-09-27,02:21:26,0.76,0.91,377.125
2023-09-27,02:21:40,0.76,0.91,377.125
2023-09-27,02:21:58,0.76,0.91,377.125
2023-09-27,02:22:56,0.77,0.91,377.125
2023-09-27,02:28:21,0.77,0.91,377.125
2023-09-27,02:28:49,0.77,0.91,377.125
2023-09-27,02:32:43,0.77,0.91,377.125
2023-09-27,02:33:22,0.77,0.91,377.125
2023-09-27,02:33:36,0.77,0.91,377.125
2023-09-27,02:36:33,0.77,0.91,377.125
2023-09-27,02:36:58,0.77,0.91,377.125
2023-09-27,02:37:36,0.77,0.91,377.125
2023-09-27,02:37:55,0.77,0.91,377.125
2023-09-27,02:42:47,0.77,0.91,377.125
2023-09-27,02:43:36,0.77,0.91,377.125
2023-09-27,02:44:20,0.77,0.91,377.125
2023-09-27,02:48:37,0.77,0.91,377.125
2023-09-27,02:48:39,0.77,0.91,377.125
2023-09-27,09:39:21,0.77,0.91,105.921875
2023-09-27,09:42:16,0.76,0.91,105.921875
2023-09-27,09:42:38,0.76,0.91,105.921875
2023-09-27,09:45:26,0.76,0.91,105.921875
2023-09-27,09:46:49,0.76,0.91,105.921875
2023-09-27,09:54:59,0.74,0.88,105.921875
2023-09-27,09:55:23,0.76,0.9,105.921875
2023-09-27,09:57:31,0.76,0.9,105.921875
2023-09-27,09:58:14,0.76,0.9,105.921875
2023-09-27,09:58:28,0.76,0.9,105.921875
2023-09-27,09:59:18,0.74,0.88,105.921875
2023-09-27,10:00:07,0.76,0.9,105.921875
2023-09-27,10:01:03,0.76,0.9,105.921875
2023-09-27,10:02:19,0.76,0.9,105.921875
2023-09-27,10:03:58,0.76,0.9,105.921875
2023-09-27,10:04:18,0.76,0.9,105.921875
2023-09-27,10:04:44,0.76,0.9,105.921875
2023-09-27,10:06:26,0.76,0.9,105.921875
2023-09-27,10:07:59,0.76,0.9,105.921875
2023-09-27,10:09:01,0.76,0.9,105.921875
2023-09-27,10:09:28,0.76,0.9,105.921875
2023-09-27,10:12:57,0.76,0.9,105.921875
2023-09-27,10:13:51,0.76,0.9,105.921875
2023-09-27,10:14:41,0.76,0.9,105.921875
2023-09-27,10:15:35,0.76,0.9,105.921875
2023-09-27,10:16:04,0.76,0.9,105.921875
2023-09-27,10:19:56,0.76,0.9,105.921875
2023-09-27,10:20:47,0.76,0.9,105.921875
2023-09-27,10:24:19,0.76,0.9,105.921875
2023-09-27,10:25:23,0.76,0.9,105.921875
2023-09-27,10:25:48,0.76,0.9,105.921875
2023-09-27,10:28:43,0.76,0.9,105.921875
2023-09-27,10:29:35,0.76,0.9,105.921875
2023-09-27,13:08:29,0.76,0.9,105.921875
2023-09-27,13:12:35,0.76,0.9,105.921875
2023-09-27,13:13:01,0.76,0.9,105.921875
2023-09-27,13:14:24,0.76,0.9,105.921875
2023-09-27,13:20:12,0.76,0.9,105.921875
2023-09-27,13:23:04,0.76,0.9,105.921875
2023-09-27,13:23:41,0.76,0.9,105.921875
2023-09-27,13:24:45,0.76,0.9,105.921875
2023-09-27,13:25:24,0.76,0.9,105.921875
2023-09-27,13:26:14,0.76,0.9,105.921875
2023-09-27,13:27:41,0.76,0.9,105.921875
2023-09-27,13:31:32,0.76,0.9,105.921875
2023-09-27,13:31:42,0.76,0.9,105.921875
2023-09-27,13:31:48,0.76,0.9,105.921875
2023-09-27,13:31:53,0.76,0.9,105.921875
2023-09-27,13:33:04,0.76,0.9,105.921875
2023-09-27,13:33:30,0.76,0.9,105.921875
2023-09-27,13:39:41,0.76,0.9,105.921875
2023-09-27,13:39:54,0.76,0.9,105.921875
2023-09-27,14:40:52,0.76,0.9,105.921875
2023-09-27,14:43:30,0.76,0.9,105.921875
2023-09-27,14:43:41,0.76,0.9,105.921875
2023-09-27,14:43:57,0.76,0.9,105.921875
2023-09-27,14:44:26,0.76,0.9,105.921875
2023-09-27,14:45:05,0.76,0.9,105.921875
2023-09-27,14:46:12,0.76,0.9,105.921875
2023-09-27,14:46:43,0.76,0.9,105.921875
2023-09-27,14:48:55,0.76,0.9,105.921875
2023-09-27,14:56:45,0.76,0.9,105.921875
2023-09-27,14:57:02,0.76,0.9,105.921875
2023-09-27,14:57:19,0.76,0.9,105.921875
2023-09-27,14:57:40,0.76,0.9,105.921875
2023-09-27,14:57:49,0.76,0.9,105.921875
2023-09-27,14:57:56,0.76,0.9,105.921875
2023-09-27,14:58:13,0.76,0.9,105.921875
2023-09-27,14:59:44,0.76,0.9,105.921875
2023-09-27,14:59:52,0.76,0.9,105.921875
2023-09-27,15:00:19,0.76,0.9,105.921875
2023-09-27,15:02:09,0.76,0.9,105.921875
2023-09-27,15:06:12,0.76,0.9,105.921875
2023-09-27,15:06:46,0.76,0.9,105.921875
2023-09-27,14:07:11,0.75,0.89,109.34375
2023-09-27,15:09:22,0.76,0.9,109.34375
2023-09-27,15:10:32,0.76,0.9,109.34375
2023-09-27,15:17:35,0.76,0.9,109.34375
2023-09-27,15:19:29,0.76,0.9,109.34375
2023-09-27,19:06:30,0.75,0.9,109.34375
2023-09-27,19:15:33,0.75,0.9,109.34375
2023-09-27,19:16:04,0.75,0.9,109.34375
2023-09-27,19:21:30,0.75,0.9,109.34375
2023-09-28,00:51:43,0.75,0.9,77.03125
2023-09-28,13:33:48,0.75,0.9,20.125
2023-09-28,14:47:59,0.78,0.93,15.828125
2023-09-28,14:50:32,0.78,0.93,15.828125
2023-09-28,14:54:33,0.78,0.93,15.828125
2023-09-28,14:54:46,0.78,0.93,15.828125
2023-09-28,14:55:25,0.78,0.93,15.828125
2023-09-28,14:58:33,0.78,0.93,15.828125
2023-09-28,14:59:11,0.78,0.93,15.828125
2023-09-28,14:59:31,0.78,0.93,15.828125
2023-09-28,15:00:25,0.78,0.93,15.828125
2023-09-28,15:00:42,0.78,0.93,15.828125
2023-09-28,15:02:01,0.78,0.93,15.828125
2023-09-28,15:19:49,0.78,0.93,15.828125
2023-09-28,15:24:57,0.78,0.93,15.828125
2023-09-28,15:26:09,0.78,0.93,15.828125
2023-09-28,15:27:07,0.78,0.93,15.828125
2023-09-28,15:28:08,0.78,0.93,15.859375
2023-09-28,15:29:34,0.78,0.93,15.859375
2023-09-28,15:37:00,0.78,0.93,15.859375
2023-09-28,15:39:36,0.78,0.93,15.859375
2023-09-28,15:45:20,0.78,0.93,15.859375
2023-09-28,15:47:12,0.78,0.93,15.859375
2023-09-28,15:47:33,0.78,0.93,15.859375
2023-09-28,15:48:25,0.78,0.93,15.859375
2023-09-28,16:03:58,0.78,0.93,15.859375
2023-09-28,16:05:25,0.78,0.93,15.859375
2023-09-28,16:08:37,0.78,0.93,15.859375
2023-09-28,16:11:35,0.78,0.93,15.859375
2023-09-28,16:12:50,0.78,0.93,15.859375
2023-09-28,16:14:08,0.78,0.93,15.859375
2023-09-28,16:15:25,0.78,0.93,15.859375
2023-09-28,16:16:17,0.78,0.93,15.859375
2023-09-28,16:49:25,0.75,0.88,20.375
2023-09-28,16:49:38,0.79,1,20.375
2023-09-28,16:51:54,0.75,0.88,20.375
2023-09-28,16:52:43,0.75,0.88,20.375
2023-09-28,16:53:37,0.74,0.87,20.375
2023-09-28,16:53:47,0.75,0.88,20.375
2023-09-28,16:53:50,0.75,0.88,20.375
2023-09-28,16:53:58,0.79,1,20.375
2023-09-28,16:54:15,0.74,0.87,20.375
2023-09-28,16:55:12,0.75,0.88,20.375
2023-09-28,17:02:20,0.75,0.93,205.171875
2023-09-28,17:06:36,0.75,0.93,206.890625
2023-09-28,17:07:14,0.75,0.93,206.890625
2023-09-28,17:11:22,0.75,0.88,207.296875
2023-09-28,17:14:15,0.75,0.88,207.296875
2023-09-28,17:15:59,11.07,13.24,227.828125
2023-09-28,17:24:53,1.08,1.23,228.1875
2023-09-28,17:25:06,11.15,13.32,228.1875
2023-09-28,17:25:15,11.15,13.32,228.1875
2023-09-28,17:28:37,11.15,13.32,228.1875
2023-09-28,17:31:50,1.08,1.23,228.1875
2023-09-28,17:33:17,1.08,1.23,228.1875
2023-09-28,17:33:33,1.08,1.24,228.21875
2023-09-28,17:51:42,11.15,13.32,228.78125
2023-09-28,17:53:35,11.15,13.32,228.78125
2023-09-28,17:54:45,11.15,13.32,228.78125
2023-09-28,17:55:39,11.15,13.32,228.78125
2023-09-28,18:36:11,11.15,13.32,228.78125
2023-09-28,19:06:20,11.14,13.32,229.9375
2023-09-28,19:07:31,11.15,13.32,229.9375
2023-09-28,19:07:49,1.15,1.31,239.4375
2023-09-28,19:08:00,7.28,9.11,243.796875
2023-09-29,02:53:43,11.06,13.23,49.828125
2023-09-29,02:59:44,11.06,13.24,108.484375
2023-09-29,03:21:12,7.21,9.03,112.828125
2023-09-29,03:25:07,7.28,9.1,112.828125
2023-09-29,03:25:17,11.14,13.31,112.828125
2023-09-29,03:39:28,7.28,9.11,112.921875
2023-09-29,03:48:26,7.28,9.11,176.53125
2023-09-29,04:06:33,7.28,9.11,184.90625
2023-09-29,04:17:29,7.28,9.11,184.90625
2023-09-29,04:18:23,7.28,9.11,184.90625
2023-09-29,04:19:54,7.28,9.11,184.90625
2023-09-29,04:39:10,5.3,6.53,188.359375
2023-09-29,04:48:49,0.87,1.08,188.359375
2023-09-29,05:10:34,0.74,0.86,188.359375
2023-09-29,05:11:08,11.06,13.23,188.359375
2023-09-29,05:11:24,1.41,1.65,197.0625
2023-09-29,09:28:48,11.06,13.23,41.671875
2023-09-29,09:29:31,44.64,52.93,52.046875
2023-09-29,09:33:00,1.19,1.37,52.109375
2023-09-29,09:33:46,1.19,1.37,52.109375
2023-09-29,09:34:02,1.19,1.37,52.109375
2023-09-29,09:34:35,11.14,13.31,52.109375
2023-09-29,09:35:58,11.14,13.31,52.109375
2023-09-29,09:36:20,1.48,1.73,56.859375
2023-09-29,09:36:45,1.48,1.73,56.859375
2023-09-29,09:37:00,11.14,13.31,56.859375
2023-09-29,09:37:12,1.61,1.87,97.875
2023-09-29,09:37:33,11.14,13.31,97.875
2023-09-29,09:37:59,1.61,1.87,97.875
2023-09-29,09:38:47,0.87,1.08,97.90625
2023-09-29,09:39:59,1.27,2.33,170.140625
2023-09-29,09:40:12,0.87,1.09,171.453125
2023-09-29,09:41:03,11.15,13.32,171.453125
2023-09-29,09:41:16,1.49,1.73,171.453125
2023-09-29,09:48:27,0.94,1.49,171.6875
2023-09-29,09:48:46,44.77,53.06,171.6875
2023-09-29,09:49:12,11.15,13.32,171.6875
2023-09-29,09:50:26,11.15,13.32,171.6875
2023-09-29,09:54:01,1.49,1.73,171.6875
2023-09-29,09:54:09,11.15,13.32,171.6875
2023-09-29,09:54:21,2.89,3.37,171.90625
2023-09-29,09:55:07,2.89,3.37,171.90625
2023-09-29,10:03:10,2.89,3.37,171.90625
2023-09-29,10:13:23,11.15,13.32,172.234375
2023-09-29,10:13:37,1.61,1.87,172.234375
2023-09-29,10:14:25,1.08,1.24,172.5
2023-09-29,10:45:21,1.61,1.87,172.5
2023-09-29,12:18:12,1.61,1.87,172.5
