Fecha,Hora,Megabytes Normal,Megabytes Picos
2023-09-25,23:41:34,0.77,0.93
2023-09-25,23:50:10,0.77,0.93
2023-09-25,23:50:11,0.76,0.92
2023-09-25,23:51:04,0.77,0.93
2023-09-25,23:56:20,0.77,0.93
2023-09-25,23:56:22,0.76,0.92
2023-09-25,23:56:56,0.77,0.93
2023-09-25,23:56:58,0.77,0.93
2023-09-25,23:58:36,0.77,0.93
2023-09-25,23:58:36,0.77,0.93
2023-09-26,00:17:42,0.77,0.93
2023-09-26,00:17:43,0.76,0.92
2023-09-26,00:18:08,0.77,0.93
2023-09-26,00:18:09,0.77,0.93
2023-09-26,00:18:57,0.77,0.93
2023-09-26,00:18:57,0.77,0.93
2023-09-26,00:21:01,0.77,0.93
2023-09-26,00:21:02,0.77,0.93
2023-09-26,00:23:52,0.77,0.93
2023-09-26,00:23:53,0.77,0.93
2023-09-26,00:26:29,1.17,2.25
2023-09-26,00:26:42,0.8,0.96
2023-09-26,08:58:12,0.8,0.96
2023-09-26,09:15:15,0.8,0.96
2023-09-26,09:15:45,0.8,0.96
2023-09-26,09:15:54,0.8,0.96
2023-09-26,09:17:01,0.8,0.96
2023-09-26,09:21:31,0.8,0.96
2023-09-26,09:22:23,0.8,0.96
2023-09-26,09:22:41,0.8,0.96
2023-09-26,09:40:23,0.85,1.02
2023-09-26,09:40:35,1.18,2.26
2023-09-26,09:52:07,0.8,0.97
2023-09-26,09:53:22,1.18,2.26
2023-09-26,10:08:34,0.8,0.95
2023-09-26,10:08:53,0.8,0.96
2023-09-26,10:11:15,0.75,0.91
2023-09-26,10:11:24,1.18,2.26
2023-09-26,10:19:28,0.81,0.97
2023-09-26,10:19:36,1.18,2.26
2023-09-26,10:23:35,0.79,0.96
2023-09-26,10:27:12,0.79,0.96
2023-09-26,10:27:38,0.79,0.96
2023-09-26,10:33:40,0.79,0.96
2023-09-26,10:33:47,1.18,2.26
2023-09-26,10:44:14,0.78,0.96
2023-09-26,10:45:28,1.18,2.26
2023-09-26,10:49:00,0.78,1.01
2023-09-26,10:49:09,1.18,2.26
2023-09-26,10:49:23,1.18,2.26
2023-09-26,10:49:50,1.18,2.26
2023-09-26,11:01:50,0.82,0.98
2023-09-26,11:29:40,0.78,1.01
2023-09-26,11:29:47,1.18,2.26
2023-09-26,11:31:17,7.76,10.14
2023-09-26,11:38:26,7.76,10.14
2023-09-26,11:38:38,1.18,2.26
2023-09-26,11:40:43,0.78,1.01
2023-09-26,20:28:06,0.78,1.01
2023-09-26,20:28:50,0.78,1.01
2023-09-26,20:28:59,1.18,2.27
2023-09-26,20:29:34,1.18,2.27
2023-09-26,20:29:52,7.76,10.14
2023-09-26,20:36:28,0.81,0.97
2023-09-26,20:36:38,7.76,10.14
2023-09-26,20:36:59,7.76,10.14
2023-09-26,20:37:09,1.18,2.27
2023-09-26,20:39:26,1.19,2.27
2023-09-26,20:39:53,1.19,2.27
2023-09-26,20:40:09,1.19,2.27
2023-09-26,20:40:29,1.19,2.27
2023-09-26,20:40:50,1.19,2.27
2023-09-26,20:41:33,0.83,0.99
2023-09-26,20:42:16,0.83,0.99
2023-09-26,20:44:55,0.83,0.99
2023-09-26,20:45:45,0.83,0.98
2023-09-26,21:11:35,0.8,0.98
2023-09-26,21:12:38,1.18,2.27
2023-09-26,21:43:01,1.18,2.27
2023-09-26,21:43:26,1.18,2.27
2023-09-26,21:43:51,1.18,2.27
2023-09-26,21:44:20,0.78,1.01
2023-09-26,21:47:18,0.78,1.01
2023-09-26,21:51:07,0.78,1.01
2023-09-26,21:51:21,0.78,1.01
2023-09-26,21:51:37,0.78,1.01
2023-09-26,21:51:46,14.62,14.81
2023-09-26,22:06:01,14.62,14.82
2023-09-26,22:07:25,14.62,14.82
2023-09-26,22:11:42,14.62,14.82
2023-09-26,22:11:59,14.62,14.82
2023-09-26,22:12:44,14.62,14.82
2023-09-26,22:13:30,14.62,14.81
2023-09-26,22:17:21,14.62,14.81
2023-09-26,22:18:28,14.62,14.81
2023-09-26,22:19:35,14.62,14.81
2023-09-26,22:21:36,14.62,14.81
2023-09-26,22:22:13,14.62,14.81
2023-09-26,22:24:01,14.62,14.81
2023-09-26,22:31:26,14.62,14.81
2023-09-26,22:31:44,14.62,14.81
2023-09-26,22:32:55,11.34,13.3
2023-09-26,22:54:17,14.62,14.82
2023-09-26,22:54:49,11.34,13.3
2023-09-26,22:57:25,0.78,1.01
2023-09-26,22:57:42,8.04,9.03
2023-09-26,23:08:07,8.04,9.03
2023-09-26,23:08:42,8.04,9.03
2023-09-26,23:17:29,0.78,1.01
2023-09-27,00:40:29,0.74,0.91
2023-09-27,00:41:15,0.74,0.91
2023-09-27,00:41:22,0.78,1.01
2023-09-27,00:48:07,0.73,0.88
2023-09-27,00:48:25,0.78,1.01
2023-09-27,00:55:05,0.74,0.9
2023-09-27,00:56:43,0.74,0.89
2023-09-27,01:33:17,0.73,0.89
2023-09-27,02:38:35,0.74,0.91
2023-09-27,01:38:42,0.78,1.01
2023-09-27,01:40:42,0.73,0.89
2023-09-27,02:41:09,0.74,0.91
2023-09-27,02:48:41,0.75,0.91
2023-09-27,01:48:48,0.78,1.01
2023-09-27,01:48:58,14.53,14.73
2023-09-27,01:49:15,11.13,13.3
2023-09-27,01:53:38,11.13,13.3
2023-09-27,01:53:46,0.78,1.01
2023-09-27,01:53:53,1.18,2.27
2023-09-27,01:54:12,0.78,1.01
2023-09-27,01:55:12,0.73,0.89
2023-09-27,01:56:32,0.73,0.89
2023-09-27,02:16:48,0.74,0.91
2023-09-27,02:17:57,0.75,0.91
2023-09-27,02:19:02,0.75,0.91
2023-09-27,02:19:31,0.75,0.91
2023-09-27,02:20:04,0.75,0.91
2023-09-27,02:20:20,0.75,0.91
2023-09-27,02:20:40,0.75,0.91
2023-09-27,02:21:11,0.75,0.91
2023-09-27,02:21:21,0.75,0.91
2023-09-27,02:21:26,0.75,0.91
2023-09-27,02:21:40,0.75,0.91
2023-09-27,02:21:58,0.75,0.91
2023-09-27,02:22:56,0.75,0.91
2023-09-27,02:28:21,0.75,0.91
2023-09-27,02:28:49,0.75,0.91
2023-09-27,02:32:43,0.75,0.91
2023-09-27,02:33:22,0.75,0.91
2023-09-27,02:33:36,0.75,0.91
2023-09-27,02:36:33,0.75,0.91
2023-09-27,02:36:58,0.75,0.91
2023-09-27,02:37:36,0.75,0.91
2023-09-27,02:37:55,0.75,0.91
2023-09-27,02:42:47,0.75,0.91
2023-09-27,02:43:36,0.75,0.91
2023-09-27,02:44:20,0.75,0.91
2023-09-27,02:48:37,0.75,0.91
2023-09-27,02:48:39,0.75,0.91
2023-09-27,09:39:21,0.75,0.91
2023-09-27,09:42:15,0.74,0.91
2023-09-27,09:42:38,0.74,0.91
2023-09-27,09:45:26,0.74,0.91
2023-09-27,09:46:49,0.74,0.91
2023-09-27,09:54:59,0.73,0.88
2023-09-27,09:55:23,0.74,0.9
2023-09-27,09:57:30,0.74,0.9
2023-09-27,09:58:14,0.74,0.9
2023-09-27,09:58:28,0.74,0.9
2023-09-27,09:59:18,0.73,0.88
2023-09-27,10:00:07,0.74,0.9
2023-09-27,10:01:03,0.74,0.9
2023-09-27,10:02:19,0.74,0.9
2023-09-27,10:03:58,0.74,0.9
2023-09-27,10:04:18,0.74,0.9
2023-09-27,10:04:44,0.74,0.9
2023-09-27,10:06:26,0.74,0.9
2023-09-27,10:07:59,0.74,0.9
2023-09-27,10:09:01,0.74,0.9
2023-09-27,10:09:28,0.74,0.9
2023-09-27,10:12:57,0.74,0.9
2023-09-27,10:13:51,0.74,0.9
2023-09-27,10:14:41,0.74,0.9
2023-09-27,10:15:35,0.74,0.9
2023-09-27,10:16:03,0.74,0.9
2023-09-27,10:19:55,0.74,0.9
2023-09-27,10:20:47,0.74,0.9
2023-09-27,10:24:19,0.74,0.9
2023-09-27,10:25:23,0.74,0.9
2023-09-27,10:25:48,0.74,0.9
2023-09-27,10:28:43,0.74,0.9
2023-09-27,10:29:35,0.74,0.9
2023-09-27,13:08:29,0.74,0.9
2023-09-27,13:12:35,0.74,0.9
2023-09-27,13:13:01,0.74,0.9
2023-09-27,13:14:24,0.74,0.9
2023-09-27,13:20:12,0.74,0.9
2023-09-27,13:23:04,0.74,0.9
2023-09-27,13:23:41,0.74,0.9
2023-09-27,13:24:45,0.74,0.9
2023-09-27,13:25:24,0.74,0.9
2023-09-27,13:26:14,0.74,0.9
2023-09-27,13:27:41,0.74,0.9
2023-09-27,13:31:32,0.74,0.9
2023-09-27,13:31:42,0.74,0.9
2023-09-27,13:31:48,0.74,0.9
2023-09-27,13:31:53,0.74,0.9
2023-09-27,13:33:04,0.74,0.9
2023-09-27,13:33:30,0.74,0.9
2023-09-27,13:39:41,0.74,0.9
2023-09-27,13:39:54,0.74,0.9
2023-09-27,14:40:52,0.74,0.9
2023-09-27,14:43:30,0.74,0.9
2023-09-27,14:43:41,0.74,0.9
2023-09-27,14:43:57,0.74,0.9
2023-09-27,14:44:26,0.74,0.9
2023-09-27,14:45:05,0.74,0.9
2023-09-27,14:46:12,0.74,0.9
2023-09-27,14:46:43,0.74,0.9
2023-09-27,14:48:55,0.74,0.9
2023-09-27,14:56:45,0.74,0.9
2023-09-27,14:57:02,0.74,0.9
2023-09-27,14:57:19,0.74,0.9
2023-09-27,14:57:40,0.74,0.9
2023-09-27,14:57:49,0.74,0.9
2023-09-27,14:57:56,0.74,0.9
2023-09-27,14:58:13,0.74,0.9
2023-09-27,14:59:44,0.74,0.9
2023-09-27,14:59:52,0.74,0.9
2023-09-27,15:00:19,0.74,0.9
2023-09-27,15:02:09,0.74,0.9
2023-09-27,15:06:12,0.74,0.9
2023-09-27,15:06:46,0.74,0.9
2023-09-27,14:07:11,0.73,0.89
2023-09-27,15:09:22,0.74,0.9
2023-09-27,15:10:32,0.74,0.9
2023-09-27,15:17:35,0.74,0.9
2023-09-27,15:19:29,0.74,0.9
2023-09-27,19:06:30,0.74,0.9
2023-09-27,19:15:33,0.74,0.9
2023-09-27,19:16:04,0.74,0.9
2023-09-27,19:21:30,0.74,0.9
2023-09-28,00:51:43,0.74,0.9
2023-09-28,13:33:48,0.73,0.9
2023-09-28,14:47:59,0.77,0.93
2023-09-28,14:50:32,0.77,0.93
2023-09-28,14:54:33,0.77,0.93
2023-09-28,14:54:46,0.77,0.93
2023-09-28,14:55:25,0.77,0.93
2023-09-28,14:58:33,0.77,0.93
2023-09-28,14:59:11,0.77,0.93
2023-09-28,14:59:31,0.77,0.93
2023-09-28,15:00:25,0.77,0.93
2023-09-28,15:00:42,0.77,0.93
2023-09-28,15:02:01,0.77,0.93
2023-09-28,15:19:49,0.77,0.93
2023-09-28,15:24:57,0.77,0.93
2023-09-28,15:26:09,0.77,0.93
2023-09-28,15:27:07,0.77,0.93
2023-09-28,15:28:08,0.77,0.93
2023-09-28,15:29:34,0.77,0.93
2023-09-28,15:37:00,0.77,0.93
2023-09-28,15:39:36,0.77,0.93
2023-09-28,15:45:20,0.77,0.93
2023-09-28,15:47:12,0.77,0.93
2023-09-28,15:47:33,0.77,0.93
2023-09-28,15:48:25,0.77,0.93
2023-09-28,16:03:58,0.77,0.93
2023-09-28,16:05:25,0.77,0.93
2023-09-28,16:08:37,0.77,0.93
2023-09-28,16:11:35,0.77,0.93
2023-09-28,16:12:50,0.77,0.93
2023-09-28,16:14:08,0.77,0.93
2023-09-28,16:15:25,0.77,0.93
2023-09-28,16:16:17,0.77,0.93
2023-09-28,16:49:25,0.73,0.88
2023-09-28,16:49:38,0.77,1
2023-09-28,16:51:53,0.73,0.88
2023-09-28,16:52:43,0.73,0.88
2023-09-28,16:53:37,0.73,0.87
2023-09-28,16:53:47,0.73,0.88
2023-09-28,16:53:49,0.73,0.88
2023-09-28,16:53:58,0.77,1
2023-09-28,16:54:15,0.73,0.87
2023-09-28,16:55:12,0.73,0.88
2023-09-28,17:02:19,0.74,0.93
2023-09-28,17:06:36,0.74,0.93
2023-09-28,17:07:14,0.74,0.93
2023-09-28,17:11:22,0.73,0.88
2023-09-28,17:14:15,0.73,0.88
2023-09-28,17:15:59,11.05,13.24
2023-09-28,17:24:53,1.06,1.23
2023-09-28,17:25:06,11.13,13.32
2023-09-28,17:25:15,11.13,13.32
2023-09-28,17:28:37,11.13,13.32
2023-09-28,17:31:50,1.06,1.23
2023-09-28,17:33:17,1.06,1.23
2023-09-28,17:33:33,1.06,1.24
2023-09-28,17:51:42,11.13,13.32
2023-09-28,17:53:35,11.13,13.32
2023-09-28,17:54:45,11.13,13.32
2023-09-28,17:55:39,11.13,13.32
2023-09-28,18:36:10,11.13,13.32
2023-09-28,19:06:20,11.13,13.32
2023-09-28,19:07:31,11.13,13.32
2023-09-28,19:07:49,1.13,1.31
2023-09-28,19:08:00,7.27,9.11
2023-09-29,02:53:43,11.05,13.23
2023-09-29,02:59:44,11.05,13.24
2023-09-29,03:21:12,7.19,9.03
2023-09-29,03:25:07,7.27,9.1
2023-09-29,03:25:17,11.13,13.31
2023-09-29,03:39:28,7.27,9.11
2023-09-29,03:48:26,7.27,9.11
2023-09-29,04:06:33,7.27,9.11
2023-09-29,04:17:29,7.27,9.11
2023-09-29,04:18:23,7.27,9.11
2023-09-29,04:19:54,7.27,9.11
2023-09-29,04:39:10,5.28,6.53
2023-09-29,04:48:49,0.85,1.08
2023-09-29,05:10:34,0.72,0.86
2023-09-29,05:11:08,11.05,13.23
2023-09-29,05:11:24,1.39,1.65
2023-09-29,09:28:48,11.05,13.23
2023-09-29,09:29:31,44.62,52.93
2023-09-29,09:33:00,1.18,1.37
2023-09-29,09:33:46,1.18,1.37
2023-09-29,09:34:02,1.18,1.37
2023-09-29,09:34:35,11.12,13.31
2023-09-29,09:35:58,11.13,13.31
2023-09-29,09:36:20,1.47,1.73
2023-09-29,09:36:45,1.46,1.73
2023-09-29,09:37:00,11.12,13.31
2023-09-29,09:37:12,1.59,1.87
2023-09-29,09:37:33,11.12,13.31
2023-09-29,09:37:59,1.59,1.87
2023-09-29,09:38:47,0.85,1.08
2023-09-29,09:39:59,1.25,2.33
2023-09-29,09:40:12,0.86,1.09
2023-09-29,09:41:02,11.13,13.32
2023-09-29,09:41:16,1.47,1.73
2023-09-29,09:48:27,0.93,1.49
2023-09-29,09:48:46,44.75,53.06
2023-09-29,09:49:12,11.13,13.32
2023-09-29,09:50:26,11.13,13.32
2023-09-29,09:54:01,1.47,1.73
2023-09-29,09:54:09,11.13,13.32
2023-09-29,09:54:21,2.88,3.37
2023-09-29,09:55:07,2.88,3.37
2023-09-29,10:03:10,2.88,3.37
2023-09-29,10:13:23,11.13,13.32
2023-09-29,10:13:37,1.59,1.87
2023-09-29,10:14:25,1.06,1.24
2023-09-29,10:45:21,1.59,1.87
2023-09-29,12:18:12,1.6,1.87
2023-09-29,12:21:51,1.6,1.87
2023-09-29,12:22:34,11.13,13.32
2023-09-29,12:23:07,1.6,1.87
2023-09-29,12:23:22,1.6,1.87
2023-09-29,12:24:58,1.6,1.87
2023-09-29,12:26:10,1.6,1.87
2023-09-29,12:38:24,0.93,1.49
2023-09-29,13:18:03,0.95,1.47
2023-09-29,13:18:13,1.6,1.87
2023-09-29,13:19:13,1.6,1.87
2023-09-29,13:19:24,0.93,1.05
2023-09-29,13:19:42,0.98,1.08
2023-09-29,13:23:53,0.98,1.08
2023-09-29,13:25:12,0.98,1.08
2023-09-29,13:25:56,0.98,1.08
2023-09-29,13:27:06,0.98,1.08
2023-09-29,13:28:51,0.98,1.08
2023-09-29,13:29:29,0.98,1.08
2023-09-29,13:30:01,0.98,1.08
2023-09-29,13:30:41,1.6,1.87
2023-09-29,13:43:40,0.98,1.08
2023-09-29,13:44:49,1.6,1.87
2023-09-29,13:45:16,0.98,1.08
2023-09-29,13:46:47,0.98,1.08
2023-09-29,13:48:15,0.98,1.08
2023-09-29,13:48:57,0.98,1.08
2023-09-29,13:49:30,0.98,1.08
2023-09-29,13:50:10,0.98,1.08
2023-09-29,13:50:30,0.98,1.08
2023-09-29,13:51:04,0.98,1.08
2023-09-29,13:51:21,0.79,0.94
2023-09-29,13:51:40,0.86,1.09
2023-09-29,13:51:50,11.13,13.32
2023-09-29,13:52:00,1.47,1.74
2023-09-29,13:52:13,0.98,1.08
2023-09-29,13:52:55,0.79,0.94
2023-09-29,13:53:34,0.78,0.94
2023-09-29,13:56:13,0.86,1.09
2023-09-29,13:56:27,11.13,13.32
2023-09-29,13:56:37,1.47,1.74
2023-09-29,13:56:54,0.98,1.08
2023-09-29,13:58:43,0.98,1.08
2023-09-29,14:05:17,0.98,1.08
2023-09-29,14:06:36,0.98,1.08
2023-09-29,14:07:22,0.98,1.08
2023-09-29,14:08:42,0.98,1.08
2023-09-29,14:10:16,0.98,1.08
2023-09-29,14:12:14,0.98,1.08
2023-09-29,14:15:15,0.86,1.09
2023-09-29,14:32:11,7.27,9.11
2023-09-29,14:32:29,44.82,53.13
2023-09-29,14:36:10,11.13,13.32
2023-09-29,14:36:21,7.27,9.11
2023-09-29,14:46:16,2.28,3.4
2023-09-29,14:47:09,7.27,9.11
2023-09-29,14:48:36,11.13,13.32
2023-09-29,14:48:48,1.47,1.74
2023-09-29,14:50:14,1.48,1.74
2023-09-29,14:50:47,0.98,1.08
2023-09-29,14:51:43,1.48,1.74
2023-09-29,14:52:23,7.27,9.11
2023-09-29,15:00:07,7.27,9.11
2023-09-29,15:00:41,2.28,3.4
2023-09-29,15:02:28,2.26,2.74
2023-09-29,15:12:29,2.27,2.74
2023-09-29,15:15:13,2.27,2.74
2023-09-29,15:16:40,2.27,2.74
2023-09-29,15:17:59,2.27,2.74
2023-09-29,15:18:49,2.26,2.73
2023-09-29,15:19:25,2.27,2.74
2023-09-29,15:19:57,2.27,2.74
2023-09-29,15:32:52,11.13,13.32
2023-09-29,15:33:04,1.48,1.74
2023-09-29,15:35:59,1.48,1.74
2023-09-29,15:36:36,1.48,1.74
2023-09-29,15:37:06,1.48,1.74
2023-09-29,15:37:43,1.48,1.74
2023-09-29,15:43:36,1.48,1.74
2023-09-29,15:43:54,1.48,1.74
2023-09-29,15:44:56,1.48,1.74
2023-09-29,15:45:09,1.48,1.74
2023-09-29,15:57:27,1.48,1.74
2023-09-29,15:59:52,0.98,1.08
2023-09-29,16:01:59,0.98,1.08
2023-09-29,16:02:33,0.98,1.08
2023-09-29,16:03:23,0.98,1.08
2023-09-29,16:04:05,0.98,1.08
2023-09-29,16:04:52,0.98,1.08
2023-09-29,16:05:19,0.98,1.08
2023-09-29,16:07:28,0.98,1.08
2023-09-29,16:08:27,0.98,1.08
2023-09-29,16:10:46,0.98,1.08
2023-09-29,16:11:10,1.48,1.74
2023-09-29,16:11:42,0.98,1.08
2023-09-29,16:11:51,0.98,1.08
2023-09-29,16:12:32,0.98,1.08
2023-09-29,16:13:36,1.48,1.74
2023-09-29,16:13:47,1.48,1.74
2023-09-29,16:18:31,7.27,9.11
2023-09-29,16:21:48,7.27,9.11
2023-09-29,16:23:48,0.86,1.09
2023-09-29,16:23:59,7.27,9.11
2023-09-29,16:24:23,0.86,1.09
2023-09-29,16:24:40,7.27,9.11
2023-09-29,16:25:33,0.86,1.09
2023-09-29,16:25:56,7.27,9.11
2023-09-29,16:26:51,0.86,1.09
2023-09-29,16:27:24,7.27,9.11
2023-09-29,16:38:03,7.27,9.11
2023-09-29,16:38:44,7.27,9.11
2023-09-29,16:50:34,2.26,2.73
2023-09-29,16:51:55,2.26,2.74
2023-09-29,16:52:08,2.27,2.74
2023-09-29,16:52:19,2.27,2.74
2023-09-29,16:55:07,2.27,2.74
2023-09-29,16:56:35,7.27,9.11
2023-09-29,17:19:05,2.57,3.11
2023-09-29,17:23:24,0.86,1.09
2023-09-29,17:23:32,7.27,9.11
2023-09-29,17:23:56,4.2,5.15
2023-09-29,17:31:14,0.97,1.07
2023-09-29,17:31:31,0.97,1.07
2023-09-29,17:34:03,0.97,1.07
2023-09-29,17:38:13,0.97,1.07
2023-09-29,17:38:44,0.97,1.07
2023-09-29,17:40:26,7.27,9.11
2023-09-29,17:41:06,2.26,2.73
2023-09-29,17:41:20,0.97,1.07
2023-09-29,17:52:17,11.13,13.31
2023-09-29,17:52:25,1.46,1.72
2023-09-29,17:52:34,0.96,1.06
2023-09-29,17:52:57,7.27,9.11
2023-09-29,17:53:12,2.26,2.73
2023-09-29,17:54:03,0.97,1.07
2023-09-29,17:55:22,2.26,2.73
2023-09-29,18:03:27,5.28,6.53
2023-09-29,18:03:40,7.48,9.23
2023-09-29,18:03:55,5.28,6.53
2023-09-29,18:04:04,6.82,8.39
2023-09-29,18:06:16,0.97,1.07
2023-09-29,18:06:35,6.82,8.39
2023-09-29,18:07:41,0.97,1.07
2023-09-29,18:08:22,6.82,8.39
2023-09-29,18:09:28,11.13,13.31
2023-09-29,18:09:46,1.46,1.72
2023-09-29,18:10:13,7.27,9.11
2023-09-29,18:10:23,2.26,2.73
2023-09-29,18:10:45,5.28,6.53
2023-09-29,18:10:53,7.48,9.23
2023-09-29,18:12:32,0.85,1.08
2023-09-29,18:12:57,7.98,9.1
2023-09-29,18:13:06,10.31,10.51
2023-09-29,18:13:12,7.98,9.1
2023-09-29,18:13:19,0.85,1.08
2023-09-29,18:13:53,0.75,0.9
2023-09-29,18:14:19,0.77,1.01
2023-09-29,21:36:45,0.77,1
2023-09-29,21:38:18,0.75,0.9
2023-09-29,21:52:22,0.75,0.9
2023-09-29,21:52:47,0.75,0.9
2023-09-29,21:53:33,0.75,0.9
2023-09-29,21:59:09,0.75,0.9
2023-09-29,22:17:24,0.75,0.9
2023-09-29,22:30:10,0.74,0.89
2023-09-29,22:31:36,0.76,0.89
2023-09-29,22:32:10,0.76,0.9
2023-09-29,22:33:58,0.76,0.9
2023-09-29,22:34:50,0.76,0.9
2023-09-29,22:35:10,0.76,0.9
2023-09-29,22:36:21,0.76,0.9
2023-09-29,22:36:46,0.76,0.9
2023-09-29,22:37:38,0.76,0.9
2023-09-29,22:38:25,0.76,0.9
2023-09-29,22:38:43,0.76,0.9
2023-09-30,07:07:10,0.74,0.88
2023-09-30,07:07:47,0.74,0.89
2023-09-30,08:07:02,0.74,0.89
2023-09-30,08:07:19,0.85,47.89
2023-09-30,08:18:20,0.85,47.89
2023-09-30,08:18:30,0.74,0.89
2023-09-30,08:35:28,0.78,1.01
2023-09-30,08:44:11,0.72,0.87
2023-09-30,08:44:20,0.72,0.87
2023-09-30,08:50:51,0.72,0.9
2023-09-30,08:55:49,0.74,0.91
2023-09-30,08:56:53,0.74,0.91
2023-09-30,08:57:44,0.74,0.91
2023-09-30,08:58:04,0.74,0.91
2023-09-30,08:58:30,0.74,0.91
2023-09-30,08:58:46,0.74,0.91
2023-09-30,08:59:11,0.72,0.87
2023-09-30,08:59:56,0.78,1.01
2023-09-30,09:02:52,0.79,1.03
2023-09-30,09:03:15,36.03,44.37
2023-09-30,09:11:35,36.03,44.37
2023-09-30,09:11:54,36.03,44.37
2023-09-30,09:13:09,36.03,44.37
2023-09-30,09:13:25,36.03,44.37
2023-09-30,09:15:49,36.03,44.36
2023-09-30,09:16:16,0.79,1.03
2023-09-30,09:17:36,0.79,1.02
2023-09-30,09:18:53,36.03,44.36
2023-09-30,09:19:33,36.03,44.36
2023-09-30,09:19:54,36.03,44.36
2023-09-30,09:31:14,0.89,1.99
2023-09-30,09:33:15,0.89,1.99
2023-09-30,09:50:56,0.89,1.99
2023-09-30,09:51:12,0.88,1.98
2023-09-30,09:53:25,0.88,1.98
2023-09-30,09:53:45,0.88,1.98
2023-09-30,10:00:13,0.77,1
2023-09-30,10:00:25,1.17,2.25
2023-09-30,10:00:37,36.25,407.86
2023-09-30,10:02:15,0.78,1.01
2023-09-30,10:02:52,36.03,44.37
2023-09-30,10:28:00,36.03,44.37
2023-09-30,10:28:47,36.03,44.37
2023-09-30,10:29:23,36.03,44.38
2023-09-30,10:36:23,0.88,1.98
2023-09-30,10:41:53,0.89,1.98
2023-09-30,10:57:00,0.89,1.98
2023-09-30,10:57:30,0.89,1.98
2023-09-30,10:58:27,0.89,1.99
2023-09-30,11:01:24,0.89,1.99
2023-09-30,11:18:55,0.89,1.99
2023-09-30,11:20:45,0.78,1.01
2023-09-30,11:21:37,36.06,44.38
2023-09-30,11:40:27,36.06,44.39
2023-09-30,12:03:15,36.06,44.39
2023-09-30,12:14:31,36.06,44.39
2023-09-30,12:16:13,36.06,44.39
2023-09-30,12:16:50,36.06,44.39
2023-09-30,12:17:23,36.06,44.39
2023-09-30,12:17:50,36.06,44.39
2023-09-30,12:20:15,36.06,44.39
2023-09-30,12:20:40,36.06,44.39
2023-09-30,12:20:51,36.04,44.37
2023-09-30,12:30:57,36.04,44.37
2023-09-30,12:31:13,36.04,44.37
2023-09-30,12:44:39,36.02,44.37
2023-09-30,12:55:22,0.78,0.93
2023-09-30,12:58:25,36.07,44.39
2023-09-30,12:59:14,36.07,44.39
2023-09-30,12:59:46,36.07,44.39
2023-09-30,13:00:29,0.93,2.02
2023-09-30,13:01:14,0.93,2.02
2023-09-30,13:03:54,0.78,0.94
2023-09-30,13:04:47,0.78,0.94
2023-09-30,13:05:00,0.78,0.94
2023-09-30,13:05:22,0.78,0.94
2023-09-30,13:05:48,0.78,0.94
2023-09-30,13:06:27,0.78,0.94
2023-09-30,13:07:13,0.77,0.92
2023-09-30,13:07:49,0.77,0.93
2023-09-30,13:08:32,0.77,0.93
2023-09-30,13:12:23,0.77,0.93
2023-09-30,13:12:35,0.77,0.93
2023-09-30,13:12:42,0.77,0.93
2023-09-30,13:13:01,0.77,0.93
2023-09-30,13:15:51,0.77,0.93
2023-09-30,15:14:34,0.82,1.01
2023-09-30,15:14:45,0.77,0.92
2023-09-30,15:16:59,0.82,1.01
2023-09-30,15:33:53,0.78,1.01
2023-09-30,15:33:57,0.78,1.01
2023-09-30,15:34:10,36.11,44.38
2023-09-30,16:00:50,0.91,2
2023-09-30,16:01:23,0.91,2
2023-09-30,16:03:45,0.91,2
2023-09-30,16:06:37,0.9,1.99
2023-09-30,16:07:41,0.9,1.99
2023-09-30,16:08:19,0.9,1.99
2023-09-30,16:10:09,0.9,1.99
2023-09-30,20:38:54,0.87,1.99
2023-09-30,20:41:45,35.98,44.36
2023-09-30,20:43:57,35.98,44.36
2023-09-30,20:44:58,35.98,44.36
2023-09-30,20:48:11,35.98,44.36
2023-09-30,20:50:18,35.98,44.36
2023-09-30,20:53:01,35.99,44.37
2023-09-30,20:54:26,35.99,44.37
2023-09-30,20:55:25,35.99,44.37
2023-09-30,21:03:23,35.98,44.36
2023-09-30,21:03:46,35.98,44.36
2023-09-30,21:05:31,35.98,44.36
2023-09-30,21:05:51,35.98,44.36
2023-09-30,21:06:32,35.98,44.36
2023-09-30,21:07:28,35.98,44.36
2023-09-30,21:07:56,35.98,44.36
2023-09-30,21:08:38,0.77,1
2023-09-30,21:09:08,36.02,44.37
2023-09-30,21:24:23,36.01,44.36
2023-09-30,21:24:49,36.01,44.36
2023-09-30,21:25:01,0.77,1
2023-09-30,21:25:15,0.9,1.99
2023-09-30,21:25:29,35.98,44.36
2023-09-30,21:28:11,35.97,44.35
2023-09-30,21:28:36,35.97,44.35
2023-09-30,21:29:38,35.97,44.35
2023-09-30,21:32:08,35.98,44.36
2023-09-30,21:33:43,35.98,44.36
2023-09-30,21:34:11,35.98,44.36
2023-09-30,21:37:30,35.98,44.36
2023-09-30,21:39:48,35.98,44.36
2023-09-30,21:40:59,35.98,44.36
2023-09-30,21:48:59,35.98,44.36
2023-09-30,21:49:13,35.98,44.36
2023-09-30,21:49:36,35.98,44.36
2023-09-30,21:49:57,35.98,44.36
2023-09-30,21:51:37,35.98,44.36
2023-09-30,21:55:22,35.98,44.36
2023-09-30,21:57:50,35.98,44.36
